filename: frame000230_rgb.pngbbox0	sequence: big0	success: True	combination: big0	high_attention_area_without_occlussion_slc: 0.5032839290903807	area_occluded_relative_to_gtbox: 0.5032839290903807	high_attention_area_occluded_slc: 0.102324905550712	quadrants: []
filename: frame000363_rgb.pngbbox0	sequence: small0 big1	success: True	combination: big1	high_attention_area_without_occlussion_slc: 0.24992108585858586	area_occluded_relative_to_gtbox: 0.20462436868686867	high_attention_area_occluded_slc: 0.10293560606060606	quadrants: ['3', '4']
filename: frame000363_rgb.pngbbox0	sequence: small0 big1	success: True	combination: small0	high_attention_area_without_occlussion_slc: 0.24992108585858586	area_occluded_relative_to_gtbox: 0.04529671717171717	high_attention_area_occluded_slc: 0.18428030303030302	quadrants: ['1', '2']
filename: frame000363_rgb.pngbbox0	sequence: small0 big1	success: False	combination: small0 big1	high_attention_area_without_occlussion_slc: 0.24992108585858586	area_occluded_relative_to_gtbox: 0.24992108585858586	high_attention_area_occluded_slc: 0	quadrants: []
filename: frame000212_rgb.pngbbox0	sequence: big0	success: True	combination: big0	high_attention_area_without_occlussion_slc: 0.6735943479540771	area_occluded_relative_to_gtbox: 0.6735943479540771	high_attention_area_occluded_slc: 0.1902561083308802	quadrants: []
filename: frame000329_rgb.pngbbox0	sequence: big0 big1	success: True	combination: big1	high_attention_area_without_occlussion_slc: 0.44767305697748333	area_occluded_relative_to_gtbox: 0.21932818093613035	high_attention_area_occluded_slc: 0.2224062364080431	quadrants: ['1', '2', '3', '4']
filename: frame000329_rgb.pngbbox0	sequence: big0 big1	success: True	combination: big0	high_attention_area_without_occlussion_slc: 0.44767305697748333	area_occluded_relative_to_gtbox: 0.228344876041353	high_attention_area_occluded_slc: 0.1965104218943424	quadrants: ['1', '2', '3', '4']
filename: frame000329_rgb.pngbbox0	sequence: big0 big1	success: True	combination: big0 big1	high_attention_area_without_occlussion_slc: 0.44767305697748333	area_occluded_relative_to_gtbox: 0.4476730569774834	high_attention_area_occluded_slc: 0.018200675833918833	quadrants: []
filename: frame000483_rgb.pngbbox0	sequence: big0	success: True	combination: big0	high_attention_area_without_occlussion_slc: 0.25344149459193704	area_occluded_relative_to_gtbox: 0.25344149459193704	high_attention_area_occluded_slc: 0.5451764448814597	quadrants: []
filename: frame000123_rgb.pngbbox0	sequence: big0	success: False	combination: big0	high_attention_area_without_occlussion_slc: 1.0999707259953162	area_occluded_relative_to_gtbox: 1.0999707259953162	high_attention_area_occluded_slc: 0	quadrants: []
filename: frame000456_rgb.pngbbox0	sequence: big0	success: True	combination: big0	high_attention_area_without_occlussion_slc: 0.5731726453880677	area_occluded_relative_to_gtbox: 0.5731726453880677	high_attention_area_occluded_slc: 0.028920691711389387	quadrants: []
filename: frame000146_rgb.pngbbox0	sequence: big0	success: True	combination: big0	high_attention_area_without_occlussion_slc: 0.5402590805181611	area_occluded_relative_to_gtbox: 0.5402590805181611	high_attention_area_occluded_slc: 0.30778511557023114	quadrants: []
filename: frame000252_rgb.pngbbox0	sequence: big0	success: True	combination: big0	high_attention_area_without_occlussion_slc: 0.7295239401838387	area_occluded_relative_to_gtbox: 0.7295239401838387	high_attention_area_occluded_slc: 0.2530068139205195	quadrants: []
filename: frame000086_rgb.pngbbox0	sequence: big0	success: False	combination: big0	high_attention_area_without_occlussion_slc: 0.8888777152051488	area_occluded_relative_to_gtbox: 0.8888777152051488	high_attention_area_occluded_slc: 0	quadrants: []
filename: frame000486_rgb.pngbbox0	sequence: small0 big1	success: True	combination: big1	high_attention_area_without_occlussion_slc: 0.4669062516159057	area_occluded_relative_to_gtbox: 0.45721081751900305	high_attention_area_occluded_slc: 0.3538962717824086	quadrants: ['4']
filename: frame000486_rgb.pngbbox0	sequence: small0 big1	success: True	combination: small0	high_attention_area_without_occlussion_slc: 0.4669062516159057	area_occluded_relative_to_gtbox: 0.009695434096902633	high_attention_area_occluded_slc: 0.5279745591809297	quadrants: ['1', '2', '3', '4']
filename: frame000486_rgb.pngbbox0	sequence: small0 big1	success: True	combination: small0 big1	high_attention_area_without_occlussion_slc: 0.4669062516159057	area_occluded_relative_to_gtbox: 0.4669062516159057	high_attention_area_occluded_slc: 0.238947205129531	quadrants: []
filename: frame000186_rgb.pngbbox0	sequence: big0	success: True	combination: big0	high_attention_area_without_occlussion_slc: 0.9444831996279502	area_occluded_relative_to_gtbox: 0.9444831996279502	high_attention_area_occluded_slc: 0.14608766422509012	quadrants: []
filename: frame000224_rgb.pngbbox0	sequence: big0	success: False	combination: big0	high_attention_area_without_occlussion_slc: 0.7323694029850746	area_occluded_relative_to_gtbox: 0.7323694029850746	high_attention_area_occluded_slc: 0	quadrants: []
filename: frame000437_rgb.pngbbox0	sequence: big0	success: True	combination: big0	high_attention_area_without_occlussion_slc: 0.27062587193919274	area_occluded_relative_to_gtbox: 0.27062587193919274	high_attention_area_occluded_slc: 0.4250252561697215	quadrants: []
filename: frame000153_rgb.pngbbox0	sequence: big0	success: False	combination: big0	high_attention_area_without_occlussion_slc: 0.8251312335958005	area_occluded_relative_to_gtbox: 0.8251312335958005	high_attention_area_occluded_slc: 0	quadrants: []
filename: frame000497_rgb.pngbbox0	sequence: big0	success: True	combination: big0	high_attention_area_without_occlussion_slc: 0.5827067669172933	area_occluded_relative_to_gtbox: 0.5827067669172933	high_attention_area_occluded_slc: 0.049543501611170784	quadrants: []
filename: frame000057_rgb.pngbbox0	sequence: small0 big1	success: True	combination: big1	high_attention_area_without_occlussion_slc: 0.5229690522243714	area_occluded_relative_to_gtbox: 0.46566731141199225	high_attention_area_occluded_slc: 0.24395551257253384	quadrants: ['2', '4']
filename: frame000057_rgb.pngbbox0	sequence: small0 big1	success: True	combination: small0	high_attention_area_without_occlussion_slc: 0.5229690522243714	area_occluded_relative_to_gtbox: 0.05730174081237911	high_attention_area_occluded_slc: 0.7071244358478401	quadrants: ['1', '2', '3', '4']
filename: frame000057_rgb.pngbbox0	sequence: small0 big1	success: False	combination: small0 big1	high_attention_area_without_occlussion_slc: 0.5229690522243714	area_occluded_relative_to_gtbox: 0.5229690522243714	high_attention_area_occluded_slc: 0	quadrants: []
filename: frame000165_rgb.pngbbox0	sequence: big0	success: False	combination: big0	high_attention_area_without_occlussion_slc: 1.0296336206896552	area_occluded_relative_to_gtbox: 1.0296336206896552	high_attention_area_occluded_slc: 0	quadrants: []
filename: frame000436_rgb.pngbbox0	sequence: big0	success: True	combination: big0	high_attention_area_without_occlussion_slc: 0.3094653858201942	area_occluded_relative_to_gtbox: 0.3094653858201942	high_attention_area_occluded_slc: 0.33055758588284434	quadrants: []
filename: frame000131_rgb.pngbbox0	sequence: big0	success: False	combination: big0	high_attention_area_without_occlussion_slc: 0.6098274140636143	area_occluded_relative_to_gtbox: 0.6098274140636143	high_attention_area_occluded_slc: 0	quadrants: []
filename: frame000173_rgb.pngbbox0	sequence: big0	success: False	combination: big0	high_attention_area_without_occlussion_slc: 0.7227691924227319	area_occluded_relative_to_gtbox: 0.7227691924227319	high_attention_area_occluded_slc: 0	quadrants: []
filename: frame000200_rgb.pngbbox0	sequence: big0	success: True	combination: big0	high_attention_area_without_occlussion_slc: 0.6419881038211969	area_occluded_relative_to_gtbox: 0.6419881038211969	high_attention_area_occluded_slc: 0.5842195385724586	quadrants: []
filename: frame000156_rgb.pngbbox0	sequence: big0	success: False	combination: big0	high_attention_area_without_occlussion_slc: 0.7721053310959081	area_occluded_relative_to_gtbox: 0.7721053310959081	high_attention_area_occluded_slc: 0	quadrants: []
filename: frame000096_rgb.pngbbox0	sequence: big0	success: False	combination: big0	high_attention_area_without_occlussion_slc: 0.8504672897196262	area_occluded_relative_to_gtbox: 0.8504672897196262	high_attention_area_occluded_slc: 0	quadrants: []
filename: frame000117_rgb.pngbbox0	sequence: big0	success: False	combination: big0	high_attention_area_without_occlussion_slc: 1.1359855618330195	area_occluded_relative_to_gtbox: 1.1359855618330195	high_attention_area_occluded_slc: 0	quadrants: []
filename: frame000324_rgb.pngbbox0	sequence: big0	success: True	combination: big0	high_attention_area_without_occlussion_slc: 0.4683601060511541	area_occluded_relative_to_gtbox: 0.4683601060511541	high_attention_area_occluded_slc: 0.0783101996257018	quadrants: []
filename: frame000489_rgb.pngbbox0	sequence: big0	success: True	combination: big0	high_attention_area_without_occlussion_slc: 0.25593871643876637	area_occluded_relative_to_gtbox: 0.25593871643876637	high_attention_area_occluded_slc: 0.08668529793392554	quadrants: []
filename: frame000310_rgb.pngbbox0	sequence: small0 big1	success: True	combination: big1	high_attention_area_without_occlussion_slc: 0.23142770719903205	area_occluded_relative_to_gtbox: 0.17186932849364792	high_attention_area_occluded_slc: 0.20698729582577133	quadrants: ['3', '4']
filename: frame000310_rgb.pngbbox0	sequence: small0 big1	success: True	combination: small0	high_attention_area_without_occlussion_slc: 0.23142770719903205	area_occluded_relative_to_gtbox: 0.05955837870538415	high_attention_area_occluded_slc: 0.13762855414398065	quadrants: ['1', '2', '3', '4']
filename: frame000310_rgb.pngbbox0	sequence: small0 big1	success: True	combination: small0 big1	high_attention_area_without_occlussion_slc: 0.23142770719903205	area_occluded_relative_to_gtbox: 0.23142770719903205	high_attention_area_occluded_slc: 0.16043557168784028	quadrants: []
filename: frame000114_rgb.pngbbox0	sequence: big0 small1	success: True	combination: small1	high_attention_area_without_occlussion_slc: 0.3049932523616734	area_occluded_relative_to_gtbox: 0.039895411605937924	high_attention_area_occluded_slc: 0.9737685560053981	quadrants: ['1', '2', '3', '4']
filename: frame000114_rgb.pngbbox0	sequence: big0 small1	success: True	combination: big0	high_attention_area_without_occlussion_slc: 0.3049932523616734	area_occluded_relative_to_gtbox: 0.2650978407557355	high_attention_area_occluded_slc: 0.7800269905533064	quadrants: ['1', '2']
filename: frame000114_rgb.pngbbox0	sequence: big0 small1	success: True	combination: big0 small1	high_attention_area_without_occlussion_slc: 0.3049932523616734	area_occluded_relative_to_gtbox: 0.3049932523616734	high_attention_area_occluded_slc: 0.2742914979757085	quadrants: []
filename: frame000048_rgb.pngbbox0	sequence: big0	success: False	combination: big0	high_attention_area_without_occlussion_slc: 0.6288515406162465	area_occluded_relative_to_gtbox: 0.6288515406162465	high_attention_area_occluded_slc: 0	quadrants: []
filename: frame000466_rgb.pngbbox0	sequence: big0	success: True	combination: big0	high_attention_area_without_occlussion_slc: 0.4024152707440592	area_occluded_relative_to_gtbox: 0.4024152707440592	high_attention_area_occluded_slc: 0.06318172964550059	quadrants: []
filename: frame000469_rgb.pngbbox0	sequence: big0 big1	success: True	combination: big1	high_attention_area_without_occlussion_slc: 0.372759016051699	area_occluded_relative_to_gtbox: 0.22480195955805712	high_attention_area_occluded_slc: 0.1798780487804878	quadrants: ['3', '4']
filename: frame000469_rgb.pngbbox0	sequence: big0 big1	success: True	combination: big0	high_attention_area_without_occlussion_slc: 0.372759016051699	area_occluded_relative_to_gtbox: 0.14795705649364185	high_attention_area_occluded_slc: 0.07404367312903898	quadrants: ['1', '2']
filename: frame000469_rgb.pngbbox0	sequence: big0 big1	success: True	combination: big0 big1	high_attention_area_without_occlussion_slc: 0.372759016051699	area_occluded_relative_to_gtbox: 0.372759016051699	high_attention_area_occluded_slc: 0.011765165728580362	quadrants: []
filename: frame000249_rgb.pngbbox0	sequence: big0	success: True	combination: big0	high_attention_area_without_occlussion_slc: 0.7127315026001277	area_occluded_relative_to_gtbox: 0.7127315026001277	high_attention_area_occluded_slc: 0.2296779490922361	quadrants: []
filename: frame000340_rgb.pngbbox0	sequence: big0 small1 big2	success: True	combination: big2	high_attention_area_without_occlussion_slc: 0.2378184177041491	area_occluded_relative_to_gtbox: 0.1307103116189716	high_attention_area_occluded_slc: 0.10365260347795714	quadrants: ['1', '3', '4']
filename: frame000340_rgb.pngbbox0	sequence: big0 small1 big2	success: True	combination: small1	high_attention_area_without_occlussion_slc: 0.2378184177041491	area_occluded_relative_to_gtbox: 0.011514183777849855	high_attention_area_occluded_slc: 0.23617175220179137	quadrants: ['1', '2', '3', '4']
filename: frame000340_rgb.pngbbox0	sequence: big0 small1 big2	success: True	combination: small1 big2	high_attention_area_without_occlussion_slc: 0.2378184177041491	area_occluded_relative_to_gtbox: 0.14222449539682144	high_attention_area_occluded_slc: 0.024438013023627154	quadrants: ['3', '4']
filename: frame000340_rgb.pngbbox0	sequence: big0 small1 big2	success: True	combination: big0	high_attention_area_without_occlussion_slc: 0.2378184177041491	area_occluded_relative_to_gtbox: 0.09559392230732766	high_attention_area_occluded_slc: 0.26115865372620445	quadrants: ['1', '2', '3']
filename: frame000340_rgb.pngbbox0	sequence: big0 small1 big2	success: False	combination: big0 big2	high_attention_area_without_occlussion_slc: 0.2378184177041491	area_occluded_relative_to_gtbox: 0.22630423392629925	high_attention_area_occluded_slc: 0	quadrants: ['1', '3']
filename: frame000340_rgb.pngbbox0	sequence: big0 small1 big2	success: True	combination: big0 small1	high_attention_area_without_occlussion_slc: 0.2378184177041491	area_occluded_relative_to_gtbox: 0.10710810608517751	high_attention_area_occluded_slc: 0.2775379855792021	quadrants: ['1', '2']
filename: frame000340_rgb.pngbbox0	sequence: big0 small1 big2	success: False	combination: big0 small1 big2	high_attention_area_without_occlussion_slc: 0.2378184177041491	area_occluded_relative_to_gtbox: 0.2378184177041491	high_attention_area_occluded_slc: 0	quadrants: []
filename: frame000314_rgb.pngbbox0	sequence: big0	success: True	combination: big0	high_attention_area_without_occlussion_slc: 0.2889332706766917	area_occluded_relative_to_gtbox: 0.2889332706766917	high_attention_area_occluded_slc: 0.16219454887218046	quadrants: []
filename: frame000051_rgb.pngbbox0	sequence: big0	success: False	combination: big0	high_attention_area_without_occlussion_slc: 0.6711560983771122	area_occluded_relative_to_gtbox: 0.6711560983771122	high_attention_area_occluded_slc: 0	quadrants: []
filename: frame000040_rgb.pngbbox1	sequence: big0	success: False	combination: big0	high_attention_area_without_occlussion_slc: 0.4194743935309973	area_occluded_relative_to_gtbox: 0.4194743935309973	high_attention_area_occluded_slc: 0	quadrants: []
filename: frame000240_rgb.pngbbox0	sequence: big0	success: True	combination: big0	high_attention_area_without_occlussion_slc: 0.6058309037900874	area_occluded_relative_to_gtbox: 0.6058309037900874	high_attention_area_occluded_slc: 0.1903790087463557	quadrants: []
filename: frame000111_rgb.pngbbox1	sequence: big0	success: False	combination: big0	high_attention_area_without_occlussion_slc: 0.5712728857890148	area_occluded_relative_to_gtbox: 0.5712728857890148	high_attention_area_occluded_slc: 0	quadrants: []
filename: frame000112_rgb.pngbbox1	sequence: big0	success: False	combination: big0	high_attention_area_without_occlussion_slc: 0.4201526286037309	area_occluded_relative_to_gtbox: 0.4201526286037309	high_attention_area_occluded_slc: 0	quadrants: []
filename: frame000260_rgb.pngbbox0	sequence: big0	success: True	combination: big0	high_attention_area_without_occlussion_slc: 0.7278864929992936	area_occluded_relative_to_gtbox: 0.7278864929992936	high_attention_area_occluded_slc: 0.33258548340188626	quadrants: []
filename: frame000118_rgb.pngbbox0	sequence: big0	success: False	combination: big0	high_attention_area_without_occlussion_slc: 0.6611030478955007	area_occluded_relative_to_gtbox: 0.6611030478955007	high_attention_area_occluded_slc: 0	quadrants: []
filename: frame000326_rgb.pngbbox0	sequence: big0	success: False	combination: big0	high_attention_area_without_occlussion_slc: 0.5426619913799401	area_occluded_relative_to_gtbox: 0.5426619913799401	high_attention_area_occluded_slc: 0	quadrants: []
filename: frame000157_rgb.pngbbox0	sequence: big0	success: False	combination: big0	high_attention_area_without_occlussion_slc: 0.7555118110236221	area_occluded_relative_to_gtbox: 0.7555118110236221	high_attention_area_occluded_slc: 0	quadrants: []
filename: frame000352_rgb.pngbbox0	sequence: big0 big1	success: True	combination: big1	high_attention_area_without_occlussion_slc: 0.24732132344283528	area_occluded_relative_to_gtbox: 0.15046705129714666	high_attention_area_occluded_slc: 0.18899878331174694	quadrants: ['2', '4']
filename: frame000352_rgb.pngbbox0	sequence: big0 big1	success: True	combination: big0	high_attention_area_without_occlussion_slc: 0.24732132344283528	area_occluded_relative_to_gtbox: 0.0968542721456886	high_attention_area_occluded_slc: 0.18480905844028417	quadrants: ['1', '2', '3', '4']
filename: frame000352_rgb.pngbbox0	sequence: big0 big1	success: True	combination: big0 big1	high_attention_area_without_occlussion_slc: 0.24732132344283528	area_occluded_relative_to_gtbox: 0.24732132344283525	high_attention_area_occluded_slc: 0.016552847442992267	quadrants: []
filename: frame000441_rgb.pngbbox0	sequence: big0 big1	success: True	combination: big1	high_attention_area_without_occlussion_slc: 0.4453335832083958	area_occluded_relative_to_gtbox: 0.2554160419790105	high_attention_area_occluded_slc: 0.2973013493253373	quadrants: ['1', '2', '3', '4']
filename: frame000441_rgb.pngbbox0	sequence: big0 big1	success: True	combination: big0	high_attention_area_without_occlussion_slc: 0.4453335832083958	area_occluded_relative_to_gtbox: 0.1899175412293853	high_attention_area_occluded_slc: 0.28082833583208394	quadrants: ['1', '2', '3', '4']
filename: frame000441_rgb.pngbbox0	sequence: big0 big1	success: True	combination: big0 big1	high_attention_area_without_occlussion_slc: 0.4453335832083958	area_occluded_relative_to_gtbox: 0.44533358320839583	high_attention_area_occluded_slc: 0.1393928035982009	quadrants: []
filename: frame000084_rgb.pngbbox0	sequence: big0	success: False	combination: big0	high_attention_area_without_occlussion_slc: 0.8339323467230444	area_occluded_relative_to_gtbox: 0.8339323467230444	high_attention_area_occluded_slc: 0	quadrants: []
filename: frame000425_rgb.pngbbox0	sequence: big0	success: False	combination: big0	high_attention_area_without_occlussion_slc: 0.7431174089068826	area_occluded_relative_to_gtbox: 0.7431174089068826	high_attention_area_occluded_slc: 0	quadrants: []
filename: frame000474_rgb.pngbbox0	sequence: small0 big1	success: False	combination: big1	high_attention_area_without_occlussion_slc: 0.2997994815865408	area_occluded_relative_to_gtbox: 0.2435076050276324	high_attention_area_occluded_slc: 0	quadrants: ['3']
filename: frame000474_rgb.pngbbox0	sequence: small0 big1	success: False	combination: small0	high_attention_area_without_occlussion_slc: 0.2997994815865408	area_occluded_relative_to_gtbox: 0.056291876558908396	high_attention_area_occluded_slc: 0	quadrants: ['1', '2', '3', '4']
filename: frame000474_rgb.pngbbox0	sequence: small0 big1	success: False	combination: small0 big1	high_attention_area_without_occlussion_slc: 0.2997994815865408	area_occluded_relative_to_gtbox: 0.2997994815865408	high_attention_area_occluded_slc: 0	quadrants: []
filename: frame000247_rgb.pngbbox0	sequence: big0	success: True	combination: big0	high_attention_area_without_occlussion_slc: 0.6753179463024023	area_occluded_relative_to_gtbox: 0.6753179463024023	high_attention_area_occluded_slc: 0.2256712199717381	quadrants: []
filename: frame000155_rgb.pngbbox0	sequence: big0	success: False	combination: big0	high_attention_area_without_occlussion_slc: 0.8280849974398361	area_occluded_relative_to_gtbox: 0.8280849974398361	high_attention_area_occluded_slc: 0	quadrants: []
filename: frame000440_rgb.pngbbox0	sequence: big0 big1	success: True	combination: big1	high_attention_area_without_occlussion_slc: 0.37040642076502733	area_occluded_relative_to_gtbox: 0.2139002732240437	high_attention_area_occluded_slc: 0.4552083333333333	quadrants: ['1', '2', '3', '4']
filename: frame000440_rgb.pngbbox0	sequence: big0 big1	success: True	combination: big0	high_attention_area_without_occlussion_slc: 0.37040642076502733	area_occluded_relative_to_gtbox: 0.1565061475409836	high_attention_area_occluded_slc: 0.3584016393442623	quadrants: ['1', '2', '3', '4']
filename: frame000440_rgb.pngbbox0	sequence: big0 big1	success: True	combination: big0 big1	high_attention_area_without_occlussion_slc: 0.37040642076502733	area_occluded_relative_to_gtbox: 0.3704064207650273	high_attention_area_occluded_slc: 0.3232752732240437	quadrants: []
filename: frame000365_rgb.pngbbox0	sequence: small0	success: True	combination: small0	high_attention_area_without_occlussion_slc: 0.04664289958407605	area_occluded_relative_to_gtbox: 0.04664289958407605	high_attention_area_occluded_slc: 0.2218794277617807	quadrants: []
filename: frame000506_rgb.pngbbox0	sequence: big0	success: True	combination: big0	high_attention_area_without_occlussion_slc: 0.19851844647604228	area_occluded_relative_to_gtbox: 0.19851844647604228	high_attention_area_occluded_slc: 0.1572489139596706	quadrants: []
filename: frame000438_rgb.pngbbox0	sequence: big0	success: True	combination: big0	high_attention_area_without_occlussion_slc: 0.27821216011203176	area_occluded_relative_to_gtbox: 0.27821216011203176	high_attention_area_occluded_slc: 0.16213482708989768	quadrants: []
filename: frame000359_rgb.pngbbox0	sequence: small0 small1 small2 big3	success: True	combination: big3	high_attention_area_without_occlussion_slc: 0.17614227997834145	area_occluded_relative_to_gtbox: 0.13843766920738057	high_attention_area_occluded_slc: 0.017128993294181348	quadrants: ['1', '3', '4']
filename: frame000359_rgb.pngbbox0	sequence: small0 small1 small2 big3	success: True	combination: small2	high_attention_area_without_occlussion_slc: 0.17614227997834145	area_occluded_relative_to_gtbox: 0.01259944187596318	high_attention_area_occluded_slc: 0.2165229705527094	quadrants: ['1', '2', '3', '4']
filename: frame000359_rgb.pngbbox0	sequence: small0 small1 small2 big3	success: True	combination: small2 big3	high_attention_area_without_occlussion_slc: 0.17614227997834145	area_occluded_relative_to_gtbox: 0.15103711108334375	high_attention_area_occluded_slc: 0.012661918447248949	quadrants: ['3', '4']
filename: frame000359_rgb.pngbbox0	sequence: small0 small1 small2 big3	success: True	combination: small1	high_attention_area_without_occlussion_slc: 0.17614227997834145	area_occluded_relative_to_gtbox: 0.008569703028031155	high_attention_area_occluded_slc: 0.19186555041859302	quadrants: ['1', '2', '4']
filename: frame000359_rgb.pngbbox0	sequence: small0 small1 small2 big3	success: True	combination: small1 big3	high_attention_area_without_occlussion_slc: 0.17614227997834145	area_occluded_relative_to_gtbox: 0.14700737223541172	high_attention_area_occluded_slc: 0.030915490024574117	quadrants: ['1', '4']
filename: frame000359_rgb.pngbbox0	sequence: small0 small1 small2 big3	success: True	combination: small1 small2	high_attention_area_without_occlussion_slc: 0.17614227997834145	area_occluded_relative_to_gtbox: 0.021169144903994335	high_attention_area_occluded_slc: 0.16189762172518637	quadrants: ['1', '2', '4']
filename: frame000359_rgb.pngbbox0	sequence: small0 small1 small2 big3	success: True	combination: small1 small2 big3	high_attention_area_without_occlussion_slc: 0.17614227997834145	area_occluded_relative_to_gtbox: 0.1596068141113749	high_attention_area_occluded_slc: 0.010985463784414179	quadrants: ['4']
filename: frame000359_rgb.pngbbox0	sequence: small0 small1 small2 big3	success: True	combination: small0	high_attention_area_without_occlussion_slc: 0.17614227997834145	area_occluded_relative_to_gtbox: 0.016535465866966553	high_attention_area_occluded_slc: 0.163615727435545	quadrants: ['1', '2', '3']
filename: frame000359_rgb.pngbbox0	sequence: small0 small1 small2 big3	success: True	combination: small0 big3	high_attention_area_without_occlussion_slc: 0.17614227997834145	area_occluded_relative_to_gtbox: 0.15497313507434712	high_attention_area_occluded_slc: 0.025084343371235787	quadrants: ['1', '3']
filename: frame000359_rgb.pngbbox0	sequence: small0 small1 small2 big3	success: True	combination: small0 small2	high_attention_area_without_occlussion_slc: 0.17614227997834145	area_occluded_relative_to_gtbox: 0.029134907742929733	high_attention_area_occluded_slc: 0.18244200091632304	quadrants: ['1', '2', '3']
filename: frame000359_rgb.pngbbox0	sequence: small0 small1 small2 big3	success: True	combination: small0 small2 big3	high_attention_area_without_occlussion_slc: 0.17614227997834145	area_occluded_relative_to_gtbox: 0.1675725769503103	high_attention_area_occluded_slc: 0.012182931400724729	quadrants: ['3']
filename: frame000359_rgb.pngbbox0	sequence: small0 small1 small2 big3	success: True	combination: small0 small1	high_attention_area_without_occlussion_slc: 0.17614227997834145	area_occluded_relative_to_gtbox: 0.02510516889499771	high_attention_area_occluded_slc: 0.18858553042609022	quadrants: ['1', '2']
filename: frame000359_rgb.pngbbox0	sequence: small0 small1 small2 big3	success: True	combination: small0 small1 big3	high_attention_area_without_occlussion_slc: 0.17614227997834145	area_occluded_relative_to_gtbox: 0.16354283810237827	high_attention_area_occluded_slc: 0.023355824898996208	quadrants: ['1']
filename: frame000359_rgb.pngbbox0	sequence: small0 small1 small2 big3	success: True	combination: small0 small1 small2	high_attention_area_without_occlussion_slc: 0.17614227997834145	area_occluded_relative_to_gtbox: 0.03770461077096089	high_attention_area_occluded_slc: 0.21077512599441875	quadrants: ['1', '2']
filename: frame000359_rgb.pngbbox0	sequence: small0 small1 small2 big3	success: True	combination: small0 small1 small2 big3	high_attention_area_without_occlussion_slc: 0.17614227997834145	area_occluded_relative_to_gtbox: 0.17614227997834148	high_attention_area_occluded_slc: 0.007309758840434837	quadrants: []
filename: frame000451_rgb.pngbbox0	sequence: big0	success: True	combination: big0	high_attention_area_without_occlussion_slc: 0.46203622296465624	area_occluded_relative_to_gtbox: 0.46203622296465624	high_attention_area_occluded_slc: 0.068296113944083	quadrants: []
filename: frame000501_rgb.pngbbox0	sequence: big0	success: True	combination: big0	high_attention_area_without_occlussion_slc: 0.3828395061728395	area_occluded_relative_to_gtbox: 0.3828395061728395	high_attention_area_occluded_slc: 0.10117283950617284	quadrants: []
filename: frame000508_rgb.pngbbox0	sequence: small0 big1	success: True	combination: big1	high_attention_area_without_occlussion_slc: 0.38625562183024464	area_occluded_relative_to_gtbox: 0.3689037032311569	high_attention_area_occluded_slc: 0.15669356639341647	quadrants: ['4']
filename: frame000508_rgb.pngbbox0	sequence: small0 big1	success: True	combination: small0	high_attention_area_without_occlussion_slc: 0.38625562183024464	area_occluded_relative_to_gtbox: 0.01735191859908775	high_attention_area_occluded_slc: 0.327597205830755	quadrants: ['1', '2', '3', '4']
filename: frame000508_rgb.pngbbox0	sequence: small0 big1	success: True	combination: small0 big1	high_attention_area_without_occlussion_slc: 0.38625562183024464	area_occluded_relative_to_gtbox: 0.38625562183024464	high_attention_area_occluded_slc: 0.10481324359669549	quadrants: []
filename: frame000046_rgb.pngbbox0	sequence: big0	success: False	combination: big0	high_attention_area_without_occlussion_slc: 0.5635802469135802	area_occluded_relative_to_gtbox: 0.5635802469135802	high_attention_area_occluded_slc: 0	quadrants: []
filename: frame000108_rgb.pngbbox0	sequence: big0	success: False	combination: big0	high_attention_area_without_occlussion_slc: 0.8239456159822419	area_occluded_relative_to_gtbox: 0.8239456159822419	high_attention_area_occluded_slc: 0	quadrants: []
filename: frame000328_rgb.pngbbox0	sequence: big0 big1 small2	success: True	combination: small2	high_attention_area_without_occlussion_slc: 0.4189574134738641	area_occluded_relative_to_gtbox: 0.054728671129468734	high_attention_area_occluded_slc: 0.34186725537672696	quadrants: ['1', '2', '3', '4']
filename: frame000328_rgb.pngbbox0	sequence: big0 big1 small2	success: True	combination: big1	high_attention_area_without_occlussion_slc: 0.4189574134738641	area_occluded_relative_to_gtbox: 0.1414862555191568	high_attention_area_occluded_slc: 0.19404287138584247	quadrants: ['1', '2', '3', '4']
filename: frame000328_rgb.pngbbox0	sequence: big0 big1 small2	success: True	combination: big1 small2	high_attention_area_without_occlussion_slc: 0.4189574134738641	area_occluded_relative_to_gtbox: 0.19621492664862555	high_attention_area_occluded_slc: 0.06452072354365475	quadrants: ['1', '2', '3', '4']
filename: frame000328_rgb.pngbbox0	sequence: big0 big1 small2	success: True	combination: big0	high_attention_area_without_occlussion_slc: 0.4189574134738641	area_occluded_relative_to_gtbox: 0.22274248682523856	high_attention_area_occluded_slc: 0.03007050277738214	quadrants: ['1', '2', '4']
filename: frame000328_rgb.pngbbox0	sequence: big0 big1 small2	success: True	combination: big0 small2	high_attention_area_without_occlussion_slc: 0.4189574134738641	area_occluded_relative_to_gtbox: 0.2774711579547073	high_attention_area_occluded_slc: 0.32810497080188006	quadrants: ['2', '4']
filename: frame000328_rgb.pngbbox0	sequence: big0 big1 small2	success: True	combination: big0 big1	high_attention_area_without_occlussion_slc: 0.4189574134738641	area_occluded_relative_to_gtbox: 0.3642287423443954	high_attention_area_occluded_slc: 0.09690571143711722	quadrants: ['1', '2']
